match_id,inning,cum_runs,cum_wickets,current_run_rate,required_run_rate,target,batting_team,bowling_team,venue_canonical,win
335983,2,153.0,2.0,10.8,9.428571428571427,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,153.0,3.0,10.674418604651162,9.705882352941178,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,157.0,3.0,10.827586206896552,9.272727272727273,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,158.0,3.0,10.772727272727272,9.374999999999998,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,159.0,3.0,10.719101123595506,9.483870967741936,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,165.0,3.0,11.0,8.6,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,167.0,3.0,11.010989010989013,8.482758620689655,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,168.0,3.0,10.956521739130434,8.571428571428573,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,172.0,3.0,11.096774193548388,8.0,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,173.0,3.0,11.042553191489365,8.076923076923077,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,174.0,3.0,10.989473684210529,8.160000000000002,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,176.0,3.0,11.0,8.0,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,177.0,3.0,10.94845360824742,8.086956521739133,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,178.0,3.0,10.89795918367347,8.18181818181818,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,179.0,3.0,10.848484848484848,8.285714285714286,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,183.0,3.0,10.98,7.500000000000003,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,184.0,3.0,10.930693069306932,7.5789473684210495,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,186.0,3.0,10.941176470588236,7.333333333333333,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,187.0,3.0,10.893203883495143,7.411764705882356,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,188.0,3.0,10.846153846153848,7.4999999999999964,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,190.0,3.0,10.857142857142858,7.2,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
